id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
50262,25131,50263,2075,716,33617353,1000,1,1000,40
50263,25131,50262,716,2075,966382647,0,40,1000,40
50264,25132,50265,5157,4346,100422023,1284,1,1,34
50265,25132,50264,4346,5157,1370204977,2000,1224,1000,40
50266,25133,50267,5157,4632,114331782,3192,638,1,34
50267,25133,50266,4632,5157,1486293218,1000,1,1000,40
50268,25134,50269,371,5150,3648340,1000,1,1,34
50269,25134,50268,5150,371,96351660,1000,3,1000,40
50270,25135,50271,46,5098,19658708,1000,1,1000,40
50271,25135,50270,5098,46,180341292,1000,1,1000,40
50272,25136,50273,5098,130,1919528,1000,1,1000,40
50273,25136,50272,130,5098,148080472,1,1,1000,40
50274,25137,50275,4414,513,8953080,2000,1329,1000,40
50275,25137,50274,513,4414,991046920,10000,5000,1000,40
50276,25138,50277,4414,513,16690639,2000,1442,1000,40
50277,25138,50276,513,4414,983309361,10000,5000,1000,40
50278,25139,50279,4414,513,56468489,2000,1459,1000,40
50279,25139,50278,513,4414,943531511,10000,5000,1000,40
50280,25140,50281,2687,3637,331392208,1000,10,1000,144
50281,25140,50280,3637,2687,7668607792,500,10,1000,40
50282,25141,50283,5264,77,112686144,1000,1,1000,40
50283,25141,50282,77,5264,2887313856,1000,1700,1000,40
50284,25142,50285,5265,513,9926652,1000,1,1000,40
50285,25142,50284,513,5265,940073348,10000,5000,1000,40
50286,25143,50287,4765,5214,11139677,6969,1337,420,40
50287,25143,50286,5214,4765,144415323,1000,1,1000,40
50288,25144,50289,5150,4131,2989403,1000,3,1000,40
50289,25144,50288,4131,5150,37010597,1000,1,1000,40
50290,25145,50291,2064,4254,13170685,0,18,1000,40
50291,25145,50290,4254,2064,974596315,1000,1,1000,40
50292,25146,50293,2064,343,50218871,0,4100,1000,40
50293,25146,50292,343,2064,2449781129,1,1,1000,144
50294,25147,50295,1791,2010,20059920,1000,50,1000,40
50295,25147,50294,2010,1791,979940080,41063,5190,1,34
50296,25148,50297,5157,343,197783504,3,3,1,34
50297,25148,50296,343,5157,5776342496,1,1,1000,144
50298,25149,50299,282,5241,205354269,10,20,1000,40
50299,25149,50298,5241,282,2294645731,1000,1,1000,40
50300,25150,50301,4612,1474,277433919,1000,1,1000,40
50301,25150,50300,1474,4612,14722566081,1,1,1000,144
50302,25151,50303,2,4612,173857342,0,1000,1000,18
50303,25151,50302,4612,2,1826142658,1000,1,1000,40
50304,25152,50305,4612,400,68980683,1000,1,1000,40
50305,25152,50304,400,4612,731019317,1000,1,1000,40
50306,25153,50307,1618,4612,1209304901,1000,1,1000,40
50307,25153,50306,4612,1618,15567695099,1000,1,1000,40
50308,25154,50309,5266,2,81698665,1000,1,1000,40
50309,25154,50308,2,5266,768301335,0,0,1000,18
50310,25155,50311,1730,151,54625919,1000,1000,1000,40
50311,25155,50310,151,1730,945374081,2,2,1,144
50312,25156,50313,1730,4555,25555334,1000,1000,1000,40
50313,25156,50312,4555,1730,974444666,1000,1,1000,40
50314,25157,50315,1730,151,19418901,1000,1000,1000,40
50315,25157,50314,151,1730,480581099,2,0,1,144
50316,25158,50317,1730,4555,26468447,1000,1000,1000,40
50317,25158,50316,4555,1730,973531553,1000,1,1000,40
50318,25159,50319,4555,151,36824569,1000,1,1000,40
50319,25159,50318,151,4555,563175431,2,2,1,144
50320,25160,50321,4860,5200,19573201,1000,1,1000,40
50321,25160,50320,5200,4860,380426799,1000,1,1000,40
50322,25161,50323,5157,282,18300122,4446,4,1,34
50323,25161,50322,282,5157,855065878,10,20,1000,40
50324,25162,50325,5157,354,1178837217,6,6,1,34
50325,25162,50324,354,5157,14821162783,1,1,1000,144
50326,25163,50327,356,5157,572459755,1,1,1000,144
50327,25163,50326,5157,356,5827072245,2,2,1,34
50328,25164,50329,4100,5267,5235277,1000,1,1000,40
50329,25164,50328,5267,4100,94764723,0,1,1000,40
50330,25165,50331,4555,151,21480346,1000,1,1000,40
50331,25165,50330,151,4555,478519654,2,0,1,144
50332,25166,50333,4836,5043,98843253,1000,60,1000,40
50333,25166,50332,5043,4836,1901156747,1000,1,1000,40
50334,25167,50335,4100,5268,4093978,1000,1,1000,40
50335,25167,50334,5268,4100,95906022,0,1,1000,40
50336,25168,50337,5269,4100,2649914,0,1,1000,40
50337,25168,50336,4100,5269,97350086,1000,1,1000,40
50338,25169,50339,4100,5270,3252548,1000,1,1000,40
50339,25169,50338,5270,4100,96747452,0,1,1000,40
50340,25170,50341,3052,5221,15725399,1000,488,1000,40
50341,25170,50340,5221,3052,734274601,1000,1,1000,40
50342,25171,50343,468,3637,18908322,1000,1,1000,40
50343,25171,50342,3637,468,4981091678,1000,1,1000,40
50344,25172,50345,4016,177,1162199313,1000,2250,100,40
50345,25172,50344,177,4016,28837800687,1000,100,1000,144
50346,25173,50347,4016,3187,424436402,1000,2250,100,40
50347,25173,50346,3187,4016,29575563598,1000,2250,1000,40
50348,25174,50349,4016,3115,2867731325,1000,2250,100,40
50349,25174,50348,3115,4016,27132268675,1000,1,1000,40
50350,25175,50351,5157,3044,52115910,361,1,0,34
50351,25175,50350,3044,5157,1112482090,1000,10,0,14
50352,25176,50353,4684,177,1930065421,1000,1000,1000,40
50353,25176,50352,177,4684,79069934579,1000,100,1,144
50354,25177,50355,5057,400,138298586,1000,1,1000,40
50355,25177,50354,400,5057,2256401414,1000,1,1000,40
50356,25178,50357,4849,3070,7863254,1000,1,1000,40
50357,25178,50356,3070,4849,92136746,1000,1,1000,40
50358,25179,50359,4154,5214,130443,1000,1,1000,40
50359,25179,50358,5214,4154,30869557,1000,1,1000,40
50360,25180,50361,5221,3074,29581166,1000,1,1000,40
50361,25180,50360,3074,5221,720418834,10,100,1000,420
50362,25181,50363,468,4549,3766661,1000,1,1000,40
50363,25181,50362,4549,468,96233339,1000,1,1000,40
50364,25182,50365,1730,130,13633779,1000,1000,1000,40
50365,25182,50364,130,1730,1986366221,1,1,1000,40
50366,25183,50367,4254,5210,712913,1000,1,1000,40
50367,25183,50366,5210,4254,99287087,1000,1,1000,40
50368,25184,50369,5271,2087,51324007,1000,1,1000,40
50369,25184,50368,2087,5271,948675993,1000,1,1000,40
50370,25185,50371,3601,400,121779367,1000,10,1,34
50371,25185,50370,400,3601,1383220633,1000,1,1000,40
50372,25186,50373,977,3267,24204547,849,489,1000,40
50373,25186,50372,3267,977,8575795453,250,50,1000,40
50374,25187,50375,54,4849,4253937,1000,1,1000,40
50375,25187,50374,4849,54,299401063,1000,1,1000,40
50376,25188,50377,5145,130,11974184,1000,1,1000,40
50377,25188,50376,130,5145,1988025816,1,1,1000,40
50378,25189,50379,5272,2761,107691,1000,1,1000,40
50379,25189,50378,2761,5272,32762309,1000,1,1,40
50380,25190,50381,54,5272,129507,1000,1,1000,40
50381,25190,50380,5272,54,34376493,1000,1,1000,40
50382,25191,50383,3442,513,9217958,1000,1,1000,40
50383,25191,50382,513,3442,490783042,10000,5000,1000,40
50384,25192,50385,3297,4100,32925032,1000,1,1000,40
50385,25192,50384,4100,3297,467074968,1000,1,1000,40
50386,25193,50387,5273,343,5902649,1000,10,1,34
50387,25193,50386,343,5273,94097351,1,1,1000,144
50388,25194,50389,5141,343,71617,1000,1,1000,40
50389,25194,50388,343,5141,117125383,1,1,1000,144
50390,25195,50391,977,4166,650854148,849,489,1000,40
50391,25195,50390,4166,977,49349145852,1000,2250,100,40
50392,25196,50393,410,5272,2362417,199,199,1,40
50393,25196,50392,5272,410,82637583,1000,1,1000,40
50394,25197,50395,3115,422,128347779,1000,1,1000,40
50395,25197,50394,422,3115,4171652221,1000,1,1000,40
50396,25198,50397,476,5274,4807180,5000,500,1000,40
50397,25198,50396,5274,476,95192820,1000,1,10000,40
50398,25199,50399,4408,4250,29723727,1000,1,1000,40
50399,25199,50398,4250,4408,970276273,1000,1,1000,40
50400,25200,50401,106,5157,155517711,10000,10,1000,40
50401,25200,50400,5157,106,1919480289,665,1,1,34
50402,25201,50403,1660,5207,19537707,0,0,1,144
50403,25201,50402,5207,1660,230462293,99,1,1000,40
50404,25202,50405,2731,4228,14658848,5500,15,1000,40
50405,25202,50404,4228,2731,985341152,1000,1,1000,40
50406,25203,50407,87,414,28817455,1,48,1000,24
50407,25203,50406,414,87,571182545,1,1,1000,144
50408,25204,50409,3439,2869,736175194,1000,30,1000,40
50409,25204,50408,2869,3439,19263824806,900,1,1000,40
50410,25205,50411,3534,5221,35503140,1000,1,1000,40
50411,25205,50410,5221,3534,464496860,1000,1,1000,40
50412,25206,50413,4888,2485,8321492,1000,1,1000,40
50413,25206,50412,2485,4888,1991678508,1000,1,1000,400
50414,25207,50415,2558,2485,342136751,1000,1,1000,40
50415,25207,50414,2485,2558,3657863249,1000,1,1000,400
50416,25208,50417,513,389,88440589,10000,5000,1000,40
50417,25208,50416,389,513,911559411,5000,10,1000,40
50418,25209,50419,4095,389,31304716,1000,25,1000,40
50419,25209,50418,389,4095,1968695284,5000,10,1000,40
50420,25210,50421,4486,3743,319082292,1000,10,1000,144
50421,25210,50420,3743,4486,3280917708,1000,1,1000,40
50422,25211,50423,156,3743,217979051,1000,1,1000,40
50423,25211,50422,3743,156,3782020949,1000,1,1000,40
50424,25212,50425,4769,3743,74965452,1000,250,1000,144
50425,25212,50424,3743,4769,4325034548,1000,1,1000,40
50426,25213,50427,335,389,200403491,1000,23,1000,40
50427,25213,50426,389,335,4799596509,5000,10,1000,40
50428,25214,50429,2248,3743,638798177,1000,1,1000,40
50429,25214,50428,3743,2248,7361201823,1000,1,1000,40
50430,25215,50431,2248,3743,916708954,1000,1,1000,40
50431,25215,50430,3743,2248,9083291046,1000,1,1000,40
50432,25216,50433,4408,4250,58229185,1000,1,1000,40
50433,25216,50432,4250,4408,941770815,1000,1,1000,40
50434,25217,50435,3226,5275,95675761,5000,1,1000,40
50435,25217,50434,5275,3226,904324239,1000,1,1000,40
50436,25218,50437,3226,3115,38636984,5000,1,1000,40
50437,25218,50436,3115,3226,1971652016,1000,1,1000,40
50438,25219,50439,4414,1915,63861956,2000,297,1000,40
50439,25219,50438,1915,4414,936138044,1000,1,1000,40
50440,25220,50441,4769,1915,16151509,1000,250,1000,144
50441,25220,50440,1915,4769,1983848491,1000,1,1000,40
50442,25221,50443,5093,5276,1221635,1000,1,1000,40
50443,25221,50442,5276,5093,98778365,1000,1,1000,40
50444,25222,50445,4221,46,263712266,1000,50,1000,40
50445,25222,50444,46,4221,3736287734,1000,1,1000,40
50446,25223,50447,5277,201,24757621,1000,1,1000,40
50447,25223,50446,201,5277,326930379,100,1000,1,50
50448,25224,50449,4612,77,271270590,1000,1,1000,40
